event_id,fold,y_pred,y_actual,bet_side,american_odds,decimal_odds,won,pnl,clv
op_2023-2024_DEN_IND_2024-01-14,4,-0.008811863139271736,-0.008668018504977226,away,425,5.25,False,-100.0,0.008668018504977226
op_2023-2024_MIN_LAC_2024-01-15,4,-0.03972757235169411,-0.01083423662930727,away,-105,1.9523809523809523,False,-100.0,0.01083423662930727
op_2023-2024_DAL_NOP_2024-01-15,4,0.06970712542533875,-0.023498916998505592,home,145,2.45,True,145.00000000000003,-0.023498916998505592
op_2023-2024_ATL_SAS_2024-01-15,4,0.005317380651831627,0.018005184829235077,home,-312,1.3205128205128205,True,32.05128205128205,0.018005184829235077
op_2023-2024_MEM_GSW_2024-01-15,4,0.012806345708668232,0.03874148800969124,home,300,4.0,True,300.0,0.03874148800969124
op_2023-2024_TOR_BOS_2024-01-16,4,-0.022167235612869263,-0.008233023807406425,away,-263,1.3802281368821292,True,38.02281368821292,0.008233023807406425
op_2023-2024_LAL_OKC_2024-01-16,4,-0.021445704624056816,-0.09555171430110931,away,100,2.0,False,-100.0,0.09555171430110931
op_2023-2024_PHI_DEN_2024-01-17,4,0.09096194803714752,0.03246753290295601,home,-110,1.9090909090909092,True,90.90909090909092,0.03246753290295601
op_2023-2024_PHX_SAC_2024-01-17,4,-0.01011849194765091,-0.00978879351168871,away,150,2.5,False,-100.0,0.00978879351168871
op_2023-2024_LAC_OKC_2024-01-17,4,-0.01011849194765091,0.03131789714097977,away,165,2.65,False,-100.0,-0.03131789714097977
op_2023-2024_DET_MIN_2024-01-18,4,0.007908624596893787,0.01625177264213562,home,600,7.0,False,-100.0,0.01625177264213562
op_2023-2024_NYK_HOU_2024-01-18,4,-0.015564538538455963,0.09223127365112305,away,150,2.5,False,-100.0,-0.09223127365112305
op_2023-2024_ATL_ORL_2024-01-18,4,-0.014637952670454979,0.0323655903339386,away,125,2.25,False,-100.0,-0.0323655903339386
op_2023-2024_CLE_MIL_2024-01-18,4,-0.018250880762934685,0.14892171323299408,away,-169,1.5917159763313609,False,-100.0,-0.14892171323299408
op_2023-2024_TOR_MIA_2024-01-18,4,-0.007019517011940479,-0.031069042161107063,away,-130,1.7692307692307692,False,-100.0,0.031069042161107063
op_2023-2024_BOS_SAS_2024-01-18,4,-0.008236346766352654,-0.011506753042340279,away,850,9.5,False,-100.0,0.011506753042340279
op_2023-2024_NOP_CHA_2024-01-18,4,-0.007328880950808525,-0.022801224142313004,away,600,7.0,False,-100.0,0.022801224142313004
op_2023-2024_LAL_DAL_2024-01-18,4,-0.020247193053364754,-0.02472756616771221,away,140,2.4,False,-100.0,0.02472756616771221
op_2023-2024_POR_BKN_2024-01-18,4,-0.008110109716653824,-0.035364214330911636,away,-185,1.5405405405405406,False,-100.0,0.035364214330911636
op_2023-2024_NYK_WAS_2024-01-19,4,-0.028834806755185127,0.031249215826392174,away,400,5.0,False,-100.0,-0.031249215826392174
op_2023-2024_MIN_MEM_2024-01-19,4,-0.011195538565516472,0.011566496454179287,away,500,6.0,False,-100.0,-0.011566496454179287
op_2023-2024_SAC_IND_2024-01-19,4,-0.012406164780259132,-0.01898932456970215,away,300,4.0,True,300.0,0.01898932456970215
op_2023-2024_BOS_DEN_2024-01-20,4,-0.005043679848313332,0.046279456466436386,away,180,2.8,True,179.99999999999997,-0.046279456466436386
op_2023-2024_POR_IND_2024-01-20,4,0.01193219143897295,-0.09296774864196777,home,170,2.7,True,170.00000000000003,-0.09296774864196777
op_2023-2024_LAL_BKN_2024-01-20,4,0.005019841715693474,0.008036165498197079,home,-270,1.3703703703703702,False,-100.0,0.008036165498197079
op_2023-2024_DET_MIL_2024-01-20,4,0.006202188320457935,0.0,home,650,7.5,False,-100.0,0.0
op_2023-2024_WAS_SAS_2024-01-21,4,0.011958353221416473,0.0,home,-130,1.7692307692307692,False,-100.0,0.0
op_2023-2024_CHA_PHI_2024-01-21,4,0.010186559520661831,-0.022581197321414948,home,425,5.25,False,-100.0,-0.022581197321414948
op_2023-2024_NYK_TOR_2024-01-21,4,0.005947589874267578,0.0,home,-303,1.33003300330033,True,33.003300330033,0.0
op_2023-2024_MIN_OKC_2024-01-21,4,0.010878074914216995,0.01104044634848833,home,-141,1.7092198581560285,False,-100.0,0.01104044634848833
op_2023-2024_CHI_MEM_2024-01-21,4,-0.006683875806629658,-0.01150532253086567,away,260,3.6,False,-100.0,0.01150532253086567
op_2023-2024_HOU_UTA_2024-01-21,4,-0.013615291565656662,-0.031069042161107063,away,125,2.25,False,-100.0,0.031069042161107063
op_2023-2024_LAC_BKN_2024-01-21,4,-0.01975167728960514,-0.006263303104788065,away,390,4.9,False,-100.0,0.006263303104788065
op_2023-2024_ORL_MIA_2024-01-21,4,-0.012486392632126808,0.021739130839705467,away,-120,1.8333333333333335,False,-100.0,-0.021739130839705467
op_2023-2024_TOR_MEM_2024-01-23,4,0.010878666304051876,0.014768816530704498,home,-250,1.4,False,-100.0,0.014768816530704498
op_2023-2024_MIN_CHA_2024-01-23,4,-0.00609538983553648,-0.040770046412944794,away,1000,11.0,True,1000.0,0.040770046412944794
op_2023-2024_DAL_BOS_2024-01-23,4,-0.05046120285987854,-0.020028594881296158,away,-130,1.7692307692307692,True,76.92307692307692,0.020028594881296158
op_2023-2024_PHX_CHI_2024-01-23,4,0.027144428342580795,-0.014392455108463764,home,-222,1.4504504504504505,True,45.04504504504505,-0.014392455108463764
op_2023-2024_SAC_ATL_2024-01-23,4,-0.021639961749315262,-0.03009282797574997,away,325,4.25,False,-100.0,0.03009282797574997
op_2023-2024_IND_DEN_2024-01-24,4,-0.010433503426611423,-0.06474163383245468,away,-149,1.6711409395973154,True,67.11409395973153,0.06474163383245468
op_2023-2024_OKC_POR_2024-01-24,4,-0.008794247172772884,-0.03564112260937691,away,850,9.5,False,-100.0,0.03564112260937691
op_2023-2024_LAC_LAL_2024-01-24,4,0.0289606973528862,0.09034480154514313,home,-244,1.4098360655737705,True,40.98360655737705,0.09034480154514313
op_2023-2024_DET_CHA_2024-01-25,4,0.04865787923336029,0.04175976663827896,home,-115,1.8695652173913042,True,86.95652173913042,0.04175976663827896
op_2023-2024_MIA_MEM_2024-01-25,4,-0.01943177543580532,0.01549897063523531,away,400,5.0,True,400.0,-0.01549897063523531
op_2023-2024_HOU_POR_2024-01-25,4,-0.01481714192777872,-0.017839115113019943,away,390,4.9,True,390.00000000000006,0.017839115113019943
op_2023-2024_GSW_ATL_2024-01-25,4,0.016817307099699974,-0.01689780317246914,home,-263,1.3802281368821292,True,38.02281368821292,-0.01689780317246914
op_2023-2024_NYK_DEN_2024-01-26,4,-0.00870774406939745,0.01017813105136156,away,-141,1.7092198581560285,False,-100.0,-0.01017813105136156
op_2023-2024_MIA_BOS_2024-01-26,4,0.011611569672822952,-0.03716693073511124,home,220,3.2,False,-100.0,-0.03716693073511124
op_2023-2024_BKN_MIN_2024-01-26,4,0.0050714509561657906,0.023498916998505592,home,160,2.6,False,-100.0,0.023498916998505592
op_2023-2024_LAL_CHI_2024-01-26,4,-0.008265668526291847,0.011118403635919094,away,180,2.8,False,-100.0,-0.011118403635919094
op_2023-2024_TOR_LAC_2024-01-27,4,0.00950591079890728,-0.004175495821982622,home,265,3.65,False,-100.0,-0.004175495821982622
op_2023-2024_NOP_OKC_2024-01-27,4,-0.0058601610362529755,-0.07433313131332397,away,115,2.15,True,114.99999999999999,0.07433313131332397
op_2023-2024_MEM_ORL_2024-01-27,4,0.012506122700870037,-0.02154368907213211,home,180,2.8,True,179.99999999999997,-0.02154368907213211
op_2023-2024_SAS_POR_2024-01-27,4,-0.013471929356455803,0.08693355321884155,away,110,2.1,False,-100.0,-0.08693355321884155
op_2023-2024_MIL_NOP_2024-01-28,4,0.07670348137617111,0.04786738380789757,home,-130,1.7692307692307692,True,76.92307692307692,0.04786738380789757
op_2023-2024_GSW_LAL_2024-01-28,4,0.012858357280492783,-0.010276006534695625,home,-130,1.7692307692307692,False,-100.0,-0.010276006534695625
